Result_ID,Result,Query_ID,Query_Natural_Language,"Worker_Assessment(Popular result=1, Unpopular result=2)"
"46354, 46397, 46404, 46414, 46424, 46434, 46444, 46481, 46486, 46494, 46504, 46514, 46524, 46534, 46550, 46560, 46570, 46580, 46590, 46600, 46609, 46615, 46624",Fun_and_Fancy_Free  director  William_Morgan_(director) Fun_and_Fancy_Free  starring  Walt_Disney Walt_Disney  hometown  Chicago ,909,"Give me the name of a movie that is starred by an actor who was born in Chicago, and the name of the movie's director ? ",2
"46354, 46397, 46404, 46414, 46424, 46434, 46444, 46481, 46486, 46494, 46504, 46514, 46524, 46534, 46550, 46560, 46570, 46580, 46590, 46600, 46609, 46615, 46624",Fun_and_Fancy_Free  director  William_Morgan_(director) Fun_and_Fancy_Free  starring  Walt_Disney Walt_Disney  hometown  Chicago ,909,"Give me the name of a movie that is starred by an actor who was born in Chicago, and the name of the movie's director ? ",1
"38248, 38258, 38268, 38278, 38288, 38298, 38308, 38318, 38328",Al_Green_(basketball)  position  Shooting_guard Al_Green_(basketball)  birthPlace  New_York Al_Green_(basketball)  weight  78000.0 htt//www.w3.org/2001/XMLSchema#double Al_Green_(basketball)  height  1.89 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"38248, 38258, 38268, 38278, 38288, 38298, 38308, 38318, 38328",Al_Green_(basketball)  position  Shooting_guard Al_Green_(basketball)  birthPlace  New_York Al_Green_(basketball)  weight  78000.0 htt//www.w3.org/2001/XMLSchema#double Al_Green_(basketball)  height  1.89 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"38248, 38258, 38268, 38278, 38288, 38298, 38308, 38318, 38328",Al_Green_(basketball)  position  Shooting_guard Al_Green_(basketball)  birthPlace  New_York Al_Green_(basketball)  weight  78000.0 htt//www.w3.org/2001/XMLSchema#double Al_Green_(basketball)  height  1.89 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",2
"38248, 38258, 38268, 38278, 38288, 38298, 38308, 38318, 38328",Al_Green_(basketball)  position  Shooting_guard Al_Green_(basketball)  birthPlace  New_York Al_Green_(basketball)  weight  78000.0 htt//www.w3.org/2001/XMLSchema#double Al_Green_(basketball)  height  1.89 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",1
"38248, 38258, 38268, 38278, 38288, 38298, 38308, 38318, 38328",Al_Green_(basketball)  position  Shooting_guard Al_Green_(basketball)  birthPlace  New_York Al_Green_(basketball)  weight  78000.0 htt//www.w3.org/2001/XMLSchema#double Al_Green_(basketball)  height  1.89 htt//www.w3.org/2001/XMLSchema#double ,913,"Give me the name of a shooting guard (player) who was born in New York city, his height and weight ?",1
"14938, 14948, 14958, 14968, 14978, 14989, 14999, 15008",I_Hired_a_Contract_Killer  starring  Jean-Pierre_Leaud I_Hired_a_Contract_Killer  director  Aki_KaurismA4ki Jean-Pierre_Leaud  award  International_Federation_of_Film_Critics Aki_KaurismA4ki  award  The_Match_Factory_Girl ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",2
"14938, 14948, 14958, 14968, 14978, 14989, 14999, 15008",I_Hired_a_Contract_Killer  starring  Jean-Pierre_Leaud I_Hired_a_Contract_Killer  director  Aki_KaurismA4ki Jean-Pierre_Leaud  award  International_Federation_of_Film_Critics Aki_KaurismA4ki  award  The_Match_Factory_Girl ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",2
"14938, 14948, 14958, 14968, 14978, 14989, 14999, 15008",I_Hired_a_Contract_Killer  starring  Jean-Pierre_Leaud I_Hired_a_Contract_Killer  director  Aki_KaurismA4ki Jean-Pierre_Leaud  award  International_Federation_of_Film_Critics Aki_KaurismA4ki  award  The_Match_Factory_Girl ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",2
"14938, 14948, 14958, 14968, 14978, 14989, 14999, 15008",I_Hired_a_Contract_Killer  starring  Jean-Pierre_Leaud I_Hired_a_Contract_Killer  director  Aki_KaurismA4ki Jean-Pierre_Leaud  award  International_Federation_of_Film_Critics Aki_KaurismA4ki  award  The_Match_Factory_Girl ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",2
"14938, 14948, 14958, 14968, 14978, 14989, 14999, 15008",I_Hired_a_Contract_Killer  starring  Jean-Pierre_Leaud I_Hired_a_Contract_Killer  director  Aki_KaurismA4ki Jean-Pierre_Leaud  award  International_Federation_of_Film_Critics Aki_KaurismA4ki  award  The_Match_Factory_Girl ,30,"Give me the name of a film, where its director is an award-winning director, and its star is an award-winning actor?",2
"41888, 41898, 41908, 41918, 41928, 41938, 41948, 41958",The_King_of_Comedy_(1983_film)  starring  Diahnne_Abbott Cape_Fear_(1991_film)  starring  Robert_De_Niro Diahnne_Abbott  spouse  Robert_De_Niro The_King_of_Comedy_(1983_film)  director  Martin_Scorsese Cape_Fear_(1991_film)  director  Martin_Scorsese ,926,Give me the name of a couple who worked with the same director ? and the name of that director ?,1
"41888, 41898, 41908, 41918, 41928, 41938, 41948, 41958",The_King_of_Comedy_(1983_film)  starring  Diahnne_Abbott Cape_Fear_(1991_film)  starring  Robert_De_Niro Diahnne_Abbott  spouse  Robert_De_Niro The_King_of_Comedy_(1983_film)  director  Martin_Scorsese Cape_Fear_(1991_film)  director  Martin_Scorsese ,926,Give me the name of a couple who worked with the same director ? and the name of that director ?,1
"41888, 41898, 41908, 41918, 41928, 41938, 41948, 41958",The_King_of_Comedy_(1983_film)  starring  Diahnne_Abbott Cape_Fear_(1991_film)  starring  Robert_De_Niro Diahnne_Abbott  spouse  Robert_De_Niro The_King_of_Comedy_(1983_film)  director  Martin_Scorsese Cape_Fear_(1991_film)  director  Martin_Scorsese ,926,Give me the name of a couple who worked with the same director ? and the name of that director ?,1
"41888, 41898, 41908, 41918, 41928, 41938, 41948, 41958",The_King_of_Comedy_(1983_film)  starring  Diahnne_Abbott Cape_Fear_(1991_film)  starring  Robert_De_Niro Diahnne_Abbott  spouse  Robert_De_Niro The_King_of_Comedy_(1983_film)  director  Martin_Scorsese Cape_Fear_(1991_film)  director  Martin_Scorsese ,926,Give me the name of a couple who worked with the same director ? and the name of that director ?,1
"41888, 41898, 41908, 41918, 41928, 41938, 41948, 41958",The_King_of_Comedy_(1983_film)  starring  Diahnne_Abbott Cape_Fear_(1991_film)  starring  Robert_De_Niro Diahnne_Abbott  spouse  Robert_De_Niro The_King_of_Comedy_(1983_film)  director  Martin_Scorsese Cape_Fear_(1991_film)  director  Martin_Scorsese ,926,Give me the name of a couple who worked with the same director ? and the name of that director ?,1
"44590, 44651, 44661",The_Long_Walk  author  Stephen_King The_Long_Walk  publisher  New_American_Library ,934,Give me the name of a publisher that one of Stephen King's book was published by ? ,1
"44590, 44651, 44661",The_Long_Walk  author  Stephen_King The_Long_Walk  publisher  New_American_Library ,934,Give me the name of a publisher that one of Stephen King's book was published by ? ,1
"44590, 44651, 44661",The_Long_Walk  author  Stephen_King The_Long_Walk  publisher  New_American_Library ,934,Give me the name of a publisher that one of Stephen King's book was published by ? ,1
"44590, 44651, 44661",The_Long_Walk  author  Stephen_King The_Long_Walk  publisher  New_American_Library ,934,Give me the name of a publisher that one of Stephen King's book was published by ? ,1
"44590, 44651, 44661",The_Long_Walk  author  Stephen_King The_Long_Walk  publisher  New_American_Library ,934,Give me the name of a publisher that one of Stephen King's book was published by ? ,1
"47693, 47663, 47673, 47683",Love_in_the_Hills  director  D._W._Griffith Love_in_the_Hills  writer  Dell_Henderson ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,2
"47693, 47663, 47673, 47683",Love_in_the_Hills  director  D._W._Griffith Love_in_the_Hills  writer  Dell_Henderson ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,1
"47693, 47663, 47673, 47683",Love_in_the_Hills  director  D._W._Griffith Love_in_the_Hills  writer  Dell_Henderson ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,2
"47693, 47663, 47673, 47683",Love_in_the_Hills  director  D._W._Griffith Love_in_the_Hills  writer  Dell_Henderson ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,2
"47693, 47663, 47673, 47683",Love_in_the_Hills  director  D._W._Griffith Love_in_the_Hills  writer  Dell_Henderson ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,2
"44151, 44120, 44160, 44170, 44179, 44190, 44200, 44210, 44301, 44321, 44330, 44339, 44347, 44357, 44367",The_River_Wild  starring  Meryl_Streep The_River_Wild  distributor  Universal_Studios ,935,Give me the name of a Meryl Streep movie's distributor ? ,1
"44151, 44120, 44160, 44170, 44179, 44190, 44200, 44210, 44301, 44321, 44330, 44339, 44347, 44357, 44367",The_River_Wild  starring  Meryl_Streep The_River_Wild  distributor  Universal_Studios ,935,Give me the name of a Meryl Streep movie's distributor ? ,1
"44151, 44120, 44160, 44170, 44179, 44190, 44200, 44210, 44301, 44321, 44330, 44339, 44347, 44357, 44367",The_River_Wild  starring  Meryl_Streep The_River_Wild  distributor  Universal_Studios ,935,Give me the name of a Meryl Streep movie's distributor ? ,1
"44151, 44120, 44160, 44170, 44179, 44190, 44200, 44210, 44301, 44321, 44330, 44339, 44347, 44357, 44367",The_River_Wild  starring  Meryl_Streep The_River_Wild  distributor  Universal_Studios ,935,Give me the name of a Meryl Streep movie's distributor ? ,1
"44151, 44120, 44160, 44170, 44179, 44190, 44200, 44210, 44301, 44321, 44330, 44339, 44347, 44357, 44367",The_River_Wild  starring  Meryl_Streep The_River_Wild  distributor  Universal_Studios ,935,Give me the name of a Meryl Streep movie's distributor ? ,1
"13949, 13959, 13969, 13979, 14059, 14069, 14166, 14177",Haskell_Curry  field  Mathematics Haskell_Curry  almaMater  Harvard_University Haskell_Curry  doctoralAdvisor  David_Hilbert Haskell_Curry  knownFor  CurryHoward_correspondence ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",2
"13949, 13959, 13969, 13979, 14059, 14069, 14166, 14177",Haskell_Curry  field  Mathematics Haskell_Curry  almaMater  Harvard_University Haskell_Curry  doctoralAdvisor  David_Hilbert Haskell_Curry  knownFor  CurryHoward_correspondence ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",2
"13949, 13959, 13969, 13979, 14059, 14069, 14166, 14177",Haskell_Curry  field  Mathematics Haskell_Curry  almaMater  Harvard_University Haskell_Curry  doctoralAdvisor  David_Hilbert Haskell_Curry  knownFor  CurryHoward_correspondence ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",1
"13949, 13959, 13969, 13979, 14059, 14069, 14166, 14177",Haskell_Curry  field  Mathematics Haskell_Curry  almaMater  Harvard_University Haskell_Curry  doctoralAdvisor  David_Hilbert Haskell_Curry  knownFor  CurryHoward_correspondence ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",2
"13949, 13959, 13969, 13979, 14059, 14069, 14166, 14177",Haskell_Curry  field  Mathematics Haskell_Curry  almaMater  Harvard_University Haskell_Curry  doctoralAdvisor  David_Hilbert Haskell_Curry  knownFor  CurryHoward_correspondence ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",2
"18395, 18405, 18415, 18425, 18436, 18446, 18458, 18468, 18481, 18491, 18501, 18511, 18523, 18533, 18545, 18556, 18567, 18572, 18583, 18591, 18603, 18615, 18628, 18637, 18648, 18659",Michel_Kichka  htt//purl.org/dc/elements/1.1/description  Cartoonist Michel_Kichka  award  Ordre_des_Arts_et_des_Lettres ,44,Give me the name of an award-winning cartoonist ? ,2
"18395, 18405, 18415, 18425, 18436, 18446, 18458, 18468, 18481, 18491, 18501, 18511, 18523, 18533, 18545, 18556, 18567, 18572, 18583, 18591, 18603, 18615, 18628, 18637, 18648, 18659",Michel_Kichka  htt//purl.org/dc/elements/1.1/description  Cartoonist Michel_Kichka  award  Ordre_des_Arts_et_des_Lettres ,44,Give me the name of an award-winning cartoonist ? ,2
"18395, 18405, 18415, 18425, 18436, 18446, 18458, 18468, 18481, 18491, 18501, 18511, 18523, 18533, 18545, 18556, 18567, 18572, 18583, 18591, 18603, 18615, 18628, 18637, 18648, 18659",Michel_Kichka  htt//purl.org/dc/elements/1.1/description  Cartoonist Michel_Kichka  award  Ordre_des_Arts_et_des_Lettres ,44,Give me the name of an award-winning cartoonist ? ,2
"18395, 18405, 18415, 18425, 18436, 18446, 18458, 18468, 18481, 18491, 18501, 18511, 18523, 18533, 18545, 18556, 18567, 18572, 18583, 18591, 18603, 18615, 18628, 18637, 18648, 18659",Michel_Kichka  htt//purl.org/dc/elements/1.1/description  Cartoonist Michel_Kichka  award  Ordre_des_Arts_et_des_Lettres ,44,Give me the name of an award-winning cartoonist ? ,2
"18395, 18405, 18415, 18425, 18436, 18446, 18458, 18468, 18481, 18491, 18501, 18511, 18523, 18533, 18545, 18556, 18567, 18572, 18583, 18591, 18603, 18615, 18628, 18637, 18648, 18659",Michel_Kichka  htt//purl.org/dc/elements/1.1/description  Cartoonist Michel_Kichka  award  Ordre_des_Arts_et_des_Lettres ,44,Give me the name of an award-winning cartoonist ? ,2
"32855, 32866",Deux_heures_moins_le_quart_avant_Jesus-Christ  director  Jean_Yanne Deux_heures_moins_le_quart_avant_Jesus-Christ  starring  Jean_Yanne ,894,Give me the name of a movie that was directed by one of its stars ?,2
"32855, 32866",Deux_heures_moins_le_quart_avant_Jesus-Christ  director  Jean_Yanne Deux_heures_moins_le_quart_avant_Jesus-Christ  starring  Jean_Yanne ,894,Give me the name of a movie that was directed by one of its stars ?,2
"32855, 32866",Deux_heures_moins_le_quart_avant_Jesus-Christ  director  Jean_Yanne Deux_heures_moins_le_quart_avant_Jesus-Christ  starring  Jean_Yanne ,894,Give me the name of a movie that was directed by one of its stars ?,2
"32855, 32866",Deux_heures_moins_le_quart_avant_Jesus-Christ  director  Jean_Yanne Deux_heures_moins_le_quart_avant_Jesus-Christ  starring  Jean_Yanne ,894,Give me the name of a movie that was directed by one of its stars ?,1
"32855, 32866",Deux_heures_moins_le_quart_avant_Jesus-Christ  director  Jean_Yanne Deux_heures_moins_le_quart_avant_Jesus-Christ  starring  Jean_Yanne ,894,Give me the name of a movie that was directed by one of its stars ?,1
"12545, 12574, 12594, 12644, 12664, 12684, 12504, 12554, 12564, 12584, 12639, 12654, 12674",Murray_Bookchin  mainInterest  History Murray_Bookchin  influencedBy  Aristotle ,39,Give me the name of a person who is interested in History ? and the name of a person he's influenced by ?,1
"12545, 12574, 12594, 12644, 12664, 12684, 12504, 12554, 12564, 12584, 12639, 12654, 12674",Murray_Bookchin  mainInterest  History Murray_Bookchin  influencedBy  Aristotle ,39,Give me the name of a person who is interested in History ? and the name of a person he's influenced by ?,2
"12545, 12574, 12594, 12644, 12664, 12684, 12504, 12554, 12564, 12584, 12639, 12654, 12674",Murray_Bookchin  mainInterest  History Murray_Bookchin  influencedBy  Aristotle ,39,Give me the name of a person who is interested in History ? and the name of a person he's influenced by ?,1
